UNIX time;ISO time;temperature min;temperature avg;temperature max;pressure min;pressure avg;pressure max;humidity min;humidity avg;humidity max
1535723100;2018-08-31T15:45:00.000Z;26.509;26.588;26.638;;;;51.113;51.632;52.586
1535724000;2018-08-31T16:00:00.000Z;26.488;26.577;26.777;;;;51.823;52.662;53.44
1535724900;2018-08-31T16:15:00.000Z;25.78;26.331;26.788;;;;52.876;55.305;58.208
1535725800;2018-08-31T16:30:00.000Z;24.836;25.373;25.78;;;;58.178;60.562;63.183
1535726700;2018-08-31T16:45:00.000Z;24.171;24.424;24.847;;;;63.061;64.936;65.716
1535727600;2018-08-31T17:00:00.000Z;24.15;24.174;24.193;;;;64.602;65.382;65.899
1535728500;2018-08-31T17:15:00.000Z;24.128;24.177;24.353;;;;64.426;65.18;66.624
1535729400;2018-08-31T17:30:00.000Z;24.353;24.765;24.986;;;;63.305;64.092;65.136
1535730300;2018-08-31T17:45:00.000Z;24.965;25.098;25.201;;;;63.099;63.386;63.747
1535731200;2018-08-31T18:00:00.000Z;24.74;25.033;25.115;;;;63.45;64.127;65.67
1535732100;2018-08-31T18:15:00.000Z;23.463;24.062;24.74;;;;65.609;68.243;70.629
1535733000;2018-08-31T18:30:00.000Z;22.595;22.989;23.463;;;;70.629;72.451;74.001
1535733900;2018-08-31T18:45:00.000Z;22.058;22.319;22.605;;;;74.001;75.12;76.092
1535734800;2018-08-31T19:00:00.000Z;21.683;21.86;22.058;;;;76.092;76.861;77.518
1535735700;2018-08-31T19:15:00.000Z;21.404;21.554;21.683;;;;77.473;77.971;78.548
1535736600;2018-08-31T19:30:00.000Z;21.2;21.303;21.404;;;;78.526;78.832;79.22
1535737500;2018-08-31T19:45:00.000Z;20.986;21.093;21.2;;;;79.197;79.358;79.51
1535738400;2018-08-31T20:00:00.000Z;20.793;20.873;20.986;;;;79.38;79.575;79.716
1535739300;2018-08-31T20:15:00.000Z;20.643;20.715;20.793;;;;79.586;79.784;80.029
1535740200;2018-08-31T20:30:00.000Z;20.46;20.55;20.643;;;;79.99;80.117;80.212
1535741100;2018-08-31T20:45:00.000Z;20.321;20.402;20.471;;;;80.189;80.286;80.448
1535742000;2018-08-31T21:00:00.000Z;20.192;20.259;20.321;;;;80.418;80.603;80.853
1535742900;2018-08-31T21:15:00.000Z;20.085;20.138;20.203;;;;80.853;81.149;81.409
1535743800;2018-08-31T21:30:00.000Z;19.967;20.031;20.085;;;;81.371;81.576;81.875
1535744700;2018-08-31T21:45:00.000Z;19.838;19.911;19.978;;;;81.814;82.052;82.279
1535745600;2018-08-31T22:00:00.000Z;19.731;19.768;19.838;;;;82.279;82.467;82.684
1535746500;2018-08-31T22:15:00.000Z;19.645;19.709;19.731;;;;82.63;82.794;82.935
1535747400;2018-08-31T22:30:00.000Z;19.538;19.596;19.645;;;;82.874;83.075;83.294
1535748300;2018-08-31T22:45:00.000Z;19.431;19.485;19.549;;;;83.202;83.399;83.584
1535749200;2018-08-31T23:00:00.000Z;19.323;19.383;19.441;;;;83.508;83.69;83.912
1535750100;2018-08-31T23:15:00.000Z;19.259;19.298;19.334;;;;83.767;83.927;84.072
1535751000;2018-08-31T23:30:00.000Z;19.195;19.222;19.27;;;;84.049;84.143;84.27
1535751900;2018-08-31T23:45:00.000Z;19.152;19.186;19.227;;;;84.095;84.196;84.286
1535752800;2018-09-01T00:00:00.000Z;19.13;19.149;19.162;;;;84.171;84.269;84.37
1535753700;2018-09-01T00:15:00.000Z;19.098;19.122;19.141;;;;84.232;84.301;84.37
1535754600;2018-09-01T00:30:00.000Z;19.002;19.052;19.098;;;;84.316;84.44;84.56
1535755500;2018-09-01T00:45:00.000Z;18.948;18.974;19.012;;;;84.522;84.633;84.744
1535756400;2018-09-01T01:00:00.000Z;18.916;18.943;18.969;;;;84.576;84.705;84.797
1535757300;2018-09-01T01:15:00.000Z;18.884;18.899;18.916;;;;84.744;84.819;84.881
1535758200;2018-09-01T01:30:00.000Z;18.819;18.856;18.894;;;;84.782;84.836;84.919
1535759100;2018-09-01T01:45:00.000Z;18.755;18.794;18.819;;;;84.843;84.934;85.064
1535760000;2018-09-01T02:00:00.000Z;18.691;18.718;18.766;;;;85.033;85.184;85.339
1535760900;2018-09-01T02:15:00.000Z;18.637;18.671;18.691;;;;85.171;85.237;85.308
1535761800;2018-09-01T02:30:00.000Z;18.573;18.611;18.637;;;;85.217;85.28;85.354
1535762700;2018-09-01T02:45:00.000Z;18.551;18.568;18.583;;;;85.133;85.254;85.354
1535763600;2018-09-01T03:00:00.000Z;18.508;18.543;18.573;;;;85.102;85.214;85.323
1535764500;2018-09-01T03:15:00.000Z;18.444;18.486;18.519;;;;85.201;85.294;85.392
1535765400;2018-09-01T03:30:00.000Z;18.422;18.45;18.465;;;;85.285;85.337;85.423
1535766300;2018-09-01T03:45:00.000Z;18.39;18.418;18.433;;;;85.316;85.372;85.506
1535767200;2018-09-01T04:00:00.000Z;18.315;18.349;18.401;;;;85.392;85.603;85.697
1535768100;2018-09-01T04:15:00.000Z;18.262;18.295;18.326;;;;85.606;85.684;85.796
1535769000;2018-09-01T04:30:00.000Z;18.208;18.232;18.262;;;;85.743;85.848;85.957
1535769900;2018-09-01T04:45:00.000Z;18.111;18.168;18.219;;;;85.728;85.835;85.918
1535770800;2018-09-01T05:00:00.000Z;18.09;18.116;18.133;;;;85.567;85.738;85.918
1535771700;2018-09-01T05:15:00.000Z;18.047;18.062;18.111;;;;85.506;85.624;85.728
1535772600;2018-09-01T05:30:00.000Z;18.026;18.046;18.069;;;;85.316;85.436;85.59
1535773500;2018-09-01T05:45:00.000Z;17.983;18.008;18.036;;;;85.125;85.27;85.43
1535774400;2018-09-01T06:00:00.000Z;17.918;17.958;17.993;;;;84.942;85.078;85.232
1535775300;2018-09-01T06:15:00.000Z;17.854;17.884;17.918;;;;85.056;85.185;85.3
1535776200;2018-09-01T06:30:00.000Z;17.854;17.865;17.886;;;;85.194;85.262;85.361
1535777100;2018-09-01T06:45:00.000Z;17.822;17.848;17.875;;;;85.079;85.204;85.3
1535778000;2018-09-01T07:00:00.000Z;17.811;17.837;17.843;;;;84.942;85.07;85.217
1535778900;2018-09-01T07:15:00.000Z;17.768;17.791;17.822;;;;85.011;85.13;85.232
1535779800;2018-09-01T07:30:00.000Z;17.757;17.773;17.8;;;;85.156;85.273;85.4
1535780700;2018-09-01T07:45:00.000Z;17.757;17.775;17.8;;;;85.232;85.331;85.453
1535781600;2018-09-01T08:00:00.000Z;17.757;17.773;17.79;;;;85.232;85.311;85.453
1535782500;2018-09-01T08:15:00.000Z;17.736;17.757;17.779;;;;85.209;85.346;85.453
1535783400;2018-09-01T08:30:00.000Z;17.747;17.759;17.768;;;;85.316;85.378;85.453
1535784300;2018-09-01T08:45:00.000Z;17.757;17.78;17.822;;;;85.3;85.401;85.453
1535785200;2018-09-01T09:00:00.000Z;17.822;17.838;17.854;;;;85.278;85.399;85.491
1535786100;2018-09-01T09:15:00.000Z;17.822;17.844;17.854;;;;85.438;85.555;85.636
1535787000;2018-09-01T09:30:00.000Z;17.854;17.881;17.918;;;;85.415;85.551;85.659
1535787900;2018-09-01T09:45:00.000Z;17.918;17.959;17.993;;;;84.682;85.052;85.438
1535788800;2018-09-01T10:00:00.000Z;17.983;18.381;19.077;;;;80.441;83.103;84.766
1535789700;2018-09-01T10:15:00.000Z;19.077;19.637;20.149;;;;76.901;78.467;80.441
1535790600;2018-09-01T10:30:00.000Z;20.149;20.603;20.996;;;;74.581;75.688;76.931
1535791500;2018-09-01T10:45:00.000Z;20.996;21.147;21.2;;;;74.062;74.307;74.703
1535792400;2018-09-01T11:00:00.000Z;21.2;21.327;21.597;;;;73.818;74.195;74.39
1535793300;2018-09-01T11:15:00.000Z;21.597;22.127;22.573;;;;71.209;72.456;73.856
1535794200;2018-09-01T11:30:00.000Z;22.434;22.579;22.67;;;;70.744;71.205;71.827
1535795100;2018-09-01T11:45:00.000Z;22.316;22.34;22.434;;;;71.827;72.284;72.605
1535796000;2018-09-01T12:00:00.000Z;22.316;22.523;22.841;;;;71.659;72.266;72.727
1535796900;2018-09-01T12:15:00.000Z;22.841;23.076;23.206;;;;70.965;71.316;71.667
1535797800;2018-09-01T12:30:00.000Z;22.959;23.057;23.184;;;;71.049;71.475;71.827
1535798700;2018-09-01T12:45:00.000Z;22.895;22.921;22.97;;;;71.72;72.036;72.323
1535799600;2018-09-01T13:00:00.000Z;22.906;22.946;23.056;;;;72.216;72.348;72.491
1535800500;2018-09-01T13:15:00.000Z;23.056;23.247;23.399;;;;71.163;71.681;72.338
1535801400;2018-09-01T13:30:00.000Z;23.399;23.44;23.463;;;;70.492;70.894;71.247
1535802300;2018-09-01T13:45:00.000Z;23.259;23.323;23.41;;;;70.065;70.348;70.599
1535803200;2018-09-01T14:00:00.000Z;23.238;23.397;23.688;;;;68.874;69.763;70.37
1535804100;2018-09-01T14:15:00.000Z;23.688;23.942;24.139;;;;67.806;68.399;68.905
1535805000;2018-09-01T14:30:00.000Z;23.86;24.011;24.139;;;;67.638;67.923;68.317
1535805900;2018-09-01T14:45:00.000Z;23.774;23.823;23.978;;;;67.822;68.352;68.584
1535806800;2018-09-01T15:00:00.000Z;23.978;24.352;24.546;;;;66.196;66.835;67.822
1535807700;2018-09-01T15:15:00.000Z;24.128;24.372;24.546;;;;66.135;66.56;67.112
1535808600;2018-09-01T15:30:00.000Z;23.957;24.025;24.128;;;;67.089;67.403;67.654
1535809500;2018-09-01T15:45:00.000Z;23.882;23.908;23.957;;;;67.181;67.435;67.593
1535810400;2018-09-01T16:00:00.000Z;23.924;24.328;24.675;;;;65.174;66.093;67.432
1535811300;2018-09-01T16:15:00.000Z;24.611;24.735;24.815;;;;64.884;65.076;65.319
1535812200;2018-09-01T16:30:00.000Z;24.203;24.381;24.611;;;;65.136;65.662;66.013
1535813100;2018-09-01T16:45:00.000Z;24.117;24.247;24.536;;;;64.053;65.196;65.846
1535814000;2018-09-01T17:00:00.000Z;24.536;24.779;24.922;;;;61.924;63.312;64.228
1535814900;2018-09-01T17:15:00.000Z;24.096;24.626;24.879;;;;61.039;61.753;62.641
1535815800;2018-09-01T17:30:00.000Z;23.302;23.507;24.096;;;;62.641;64.26;65.395
1535816700;2018-09-01T17:45:00.000Z;23.377;23.572;23.806;;;;62.222;63.468;64.671
1535817600;2018-09-01T18:00:00.000Z;22.841;23.476;23.86;;;;61.695;62.96;64.77
1535818500;2018-09-01T18:15:00.000Z;21.854;22.296;22.841;;;;64.625;66.397;67.883
1535819400;2018-09-01T18:30:00.000Z;21.286;21.554;21.854;;;;67.883;68.849;69.714
1535820300;2018-09-01T18:45:00.000Z;20.9;21.087;21.297;;;;69.538;70.024;70.347
1535821200;2018-09-01T19:00:00.000Z;20.6;20.751;20.911;;;;69.508;70.134;70.538
1535822100;2018-09-01T19:15:00.000Z;20.342;20.458;20.6;;;;70.423;70.756;71.148
1535823000;2018-09-01T19:30:00.000Z;20.117;20.233;20.342;;;;70.66;70.989;71.201
1535823900;2018-09-01T19:45:00.000Z;19.967;20.043;20.117;;;;70.629;71.118;71.522
1535824800;2018-09-01T20:00:00.000Z;19.86;19.911;19.967;;;;71.362;72.101;72.681
1535825700;2018-09-01T20:15:00.000Z;19.752;19.811;19.87;;;;72.552;73.041;73.414
1535826600;2018-09-01T20:30:00.000Z;19.688;19.733;19.752;;;;73.391;73.631;74.001
1535827500;2018-09-01T20:45:00.000Z;19.57;19.629;19.699;;;;73.948;74.145;74.276
1535828400;2018-09-01T21:00:00.000Z;19.484;19.545;19.581;;;;74.108;74.274;74.482
1535829300;2018-09-01T21:15:00.000Z;19.431;19.455;19.495;;;;74.375;74.709;75.031
1535830200;2018-09-01T21:30:00.000Z;19.334;19.381;19.431;;;;74.978;75.248;75.481
1535831100;2018-09-01T21:45:00.000Z;19.259;19.3;19.334;;;;75.481;75.614;75.809
1535832000;2018-09-01T22:00:00.000Z;19.195;19.223;19.27;;;;75.748;75.982;76.183
1535832900;2018-09-01T22:15:00.000Z;19.141;19.168;19.205;;;;76.153;76.302;76.427
1535833800;2018-09-01T22:30:00.000Z;19.087;19.11;19.141;;;;76.344;76.633;76.908
1535834700;2018-09-01T22:45:00.000Z;18.991;19.055;19.087;;;;76.832;77.082;77.236
1535835600;2018-09-01T23:00:00.000Z;18.894;18.934;18.991;;;;76.58;77.053;77.358
1535836500;2018-09-01T23:15:00.000Z;18.809;18.853;18.905;;;;75.97;76.362;76.74
1535837400;2018-09-01T23:30:00.000Z;18.744;18.78;18.83;;;;75.84;76.077;76.244
1535838300;2018-09-01T23:45:00.000Z;18.669;18.704;18.744;;;;75.649;75.852;76.023
1535839200;2018-09-02T00:00:00.000Z;18.615;18.639;18.669;;;;75.504;75.805;75.962
1535840100;2018-09-02T00:15:00.000Z;18.573;18.603;18.626;;;;75.611;75.77;75.855
1535841000;2018-09-02T00:30:00.000Z;18.54;18.555;18.573;;;;75.642;75.946;76.13
1535841900;2018-09-02T00:45:00.000Z;18.54;18.557;18.573;;;;75.993;76.495;76.939
1535842800;2018-09-02T01:00:00.000Z;18.53;18.55;18.562;;;;76.855;77.115;77.343
1535843700;2018-09-02T01:15:00.000Z;18.476;18.511;18.551;;;;77.282;77.409;77.503
1535844600;2018-09-02T01:30:00.000Z;18.39;18.44;18.487;;;;77.282;77.425;77.58
1535845500;2018-09-02T01:45:00.000Z;18.358;18.386;18.412;;;;77.198;77.379;77.473
1535846400;2018-09-02T02:00:00.000Z;18.337;18.348;18.369;;;;77.335;77.586;77.686
1535847300;2018-09-02T02:15:00.000Z;18.283;18.314;18.337;;;;77.465;77.593;77.702
1535848200;2018-09-02T02:30:00.000Z;18.262;18.283;18.304;;;;77.702;77.904;78.083
1535849100;2018-09-02T02:45:00.000Z;18.219;18.239;18.262;;;;78.083;78.185;78.274
1535850000;2018-09-02T03:00:00.000Z;18.154;18.188;18.229;;;;78.182;78.266;78.327
1535850900;2018-09-02T03:15:00.000Z;18.122;18.137;18.154;;;;78.075;78.193;78.289
1535851800;2018-09-02T03:30:00.000Z;18.047;18.085;18.133;;;;78.075;78.179;78.266
1535852700;2018-09-02T03:45:00.000Z;18.036;18.054;18.069;;;;78.129;78.243;78.35
1535853600;2018-09-02T04:00:00.000Z;17.993;18.017;18.047;;;;78.129;78.298;78.48
1535854500;2018-09-02T04:15:00.000Z;18.004;18.007;18.026;;;;78.289;78.762;79.227
1535855400;2018-09-02T04:30:00.000Z;17.993;18.007;18.026;;;;79.06;79.492;79.807
1535856300;2018-09-02T04:45:00.000Z;17.951;17.99;18.015;;;;79.746;80.142;80.524
1535857200;2018-09-02T05:00:00.000Z;17.908;17.929;17.961;;;;80.425;80.694;80.898
1535858100;2018-09-02T05:15:00.000Z;17.875;17.894;17.908;;;;80.845;81.045;81.28
1535859000;2018-09-02T05:30:00.000Z;17.843;17.858;17.886;;;;81.28;81.567;81.86
1535859900;2018-09-02T05:45:00.000Z;17.811;17.827;17.843;;;;81.837;81.965;82.111
1535860800;2018-09-02T06:00:00.000Z;17.779;17.799;17.822;;;;82.027;82.232;82.401
1535861700;2018-09-02T06:15:00.000Z;17.736;17.761;17.779;;;;82.371;82.521;82.645
1535862600;2018-09-02T06:30:00.000Z;17.704;17.733;17.747;;;;82.592;82.678;82.813
1535863500;2018-09-02T06:45:00.000Z;17.682;17.699;17.715;;;;82.752;82.899;83.004
1535864400;2018-09-02T07:00:00.000Z;17.672;17.689;17.704;;;;82.92;83.04;83.172
1535865300;2018-09-02T07:15:00.000Z;17.672;17.678;17.693;;;;83.118;83.219;83.309
1535866200;2018-09-02T07:30:00.000Z;17.672;17.685;17.693;;;;83.195;83.362;83.53
1535867100;2018-09-02T07:45:00.000Z;17.672;17.685;17.693;;;;83.416;83.488;83.584
1535868000;2018-09-02T08:00:00.000Z;17.682;17.712;17.736;;;;83.447;83.5;83.607
1535868900;2018-09-02T08:15:00.000Z;17.715;17.734;17.757;;;;83.553;83.64;83.721
1535869800;2018-09-02T08:30:00.000Z;17.747;17.766;17.79;;;;83.637;83.699;83.775
1535870700;2018-09-02T08:45:00.000Z;17.779;17.788;17.8;;;;83.607;83.697;83.79
1535871600;2018-09-02T09:00:00.000Z;17.779;17.807;17.843;;;;83.599;83.701;83.813
1535872500;2018-09-02T09:15:00.000Z;17.833;17.853;17.875;;;;83.515;83.631;83.706
1535873400;2018-09-02T09:30:00.000Z;17.875;17.892;17.918;;;;83.126;83.393;83.599
1535874300;2018-09-02T09:45:00.000Z;17.897;17.911;17.918;;;;82.989;83.151;83.294
1535875200;2018-09-02T10:00:00.000Z;17.886;18.187;18.508;;;;81.394;82.45;83.622
1535876100;2018-09-02T10:15:00.000Z;18.304;18.42;18.498;;;;81.509;82.328;83.286
1535877000;2018-09-02T10:30:00.000Z;18.122;18.215;18.315;;;;83.035;83.536;83.912
1535877900;2018-09-02T10:45:00.000Z;18.069;18.292;19.045;;;;80.471;83.006;83.996
1535878800;2018-09-02T11:00:00.000Z;19.045;19.96;20.675;;;;74.726;77.192;80.471
1535879700;2018-09-02T11:15:00.000Z;20.675;20.821;21.104;;;;73.048;73.951;74.726
1535880600;2018-09-02T11:30:00.000Z;21.104;21.514;21.833;;;;70.744;71.824;73.048
1535881500;2018-09-02T11:45:00.000Z;21.726;21.794;21.854;;;;70.499;70.823;71.148
1535882400;2018-09-02T12:00:00.000Z;21.672;21.893;22.487;;;;69.309;70.596;71.346
1535883300;2018-09-02T12:15:00.000Z;22.487;23.061;23.528;;;;68.073;68.659;69.34
1535884200;2018-09-02T12:30:00.000Z;22.208;23.106;23.57;;;;67.493;68.894;71.545
1535885100;2018-09-02T12:45:00.000Z;20.857;21.423;22.208;;;;71.545;74.33;76.351
1535886000;2018-09-02T13:00:00.000Z;20.278;20.553;20.857;;;;76.244;77.324;78.159
1535886900;2018-09-02T13:15:00.000Z;20.321;21.116;21.897;;;;72.338;74.77;77.946
1535887800;2018-09-02T13:30:00.000Z;21.897;22.467;22.873;;;;69.119;70.519;72.338
1535888700;2018-09-02T13:45:00.000Z;21.64;22.342;22.906;;;;68.836;70.505;72.903
1535889600;2018-09-02T14:00:00.000Z;21.05;21.276;21.64;;;;72.887;74.207;75.329
1535890500;2018-09-02T14:15:00.000Z;21.383;22.154;22.841;;;;69.271;71.288;73.75
1535891400;2018-09-02T14:30:00.000Z;22.841;23.172;23.442;;;;67.493;68.321;69.408
1535892300;2018-09-02T14:45:00.000Z;21.522;22.095;22.852;;;;68.699;71.327;73.322
1535893200;2018-09-02T15:00:00.000Z;21.318;21.812;22.755;;;;70.118;72.665;74.268
1535894100;2018-09-02T15:15:00.000Z;22.755;23.53;23.967;;;;67.379;68.461;70.118
1535895000;2018-09-02T15:30:00.000Z;22.873;23.628;23.967;;;;67.41;68.271;70.324
1535895900;2018-09-02T15:45:00.000Z;21.597;22.181;22.884;;;;70.324;72.614;74.581
1535896800;2018-09-02T16:00:00.000Z;21.543;22.213;23.335;;;;69.958;72.611;74.825
1535897700;2018-09-02T16:15:00.000Z;23.335;24.054;24.396;;;;67.593;68.533;69.958
1535898600;2018-09-02T16:30:00.000Z;22.359;23.249;24.3;;;;67.844;70.581;73.307
1535899500;2018-09-02T16:45:00.000Z;21.415;21.828;22.359;;;;73.292;75.135;76.45
1535900400;2018-09-02T17:00:00.000Z;21.19;21.5;22.166;;;;74.154;76.07;77.198
1535901300;2018-09-02T17:15:00.000Z;22.166;22.936;23.56;;;;70.354;72.007;74.307
1535902200;2018-09-02T17:30:00.000Z;22.927;23.451;23.796;;;;69.08;70.234;71.636
1535903100;2018-09-02T17:45:00.000Z;21.94;22.411;22.927;;;;71.636;73.094;74.604
1535904000;2018-09-02T18:00:00.000Z;21.329;21.616;21.94;;;;74.581;75.317;75.878
1535904900;2018-09-02T18:15:00.000Z;21.007;21.162;21.329;;;;75.726;76.012;76.26
1535905800;2018-09-02T18:30:00.000Z;20.707;20.849;21.007;;;;75.466;75.878;76.153
1535906700;2018-09-02T18:45:00.000Z;20.514;20.608;20.718;;;;75.314;75.795;76.054
1535907600;2018-09-02T19:00:00.000Z;20.299;20.409;20.514;;;;75.642;76.075;76.389
1535908500;2018-09-02T19:15:00.000Z;20.171;20.229;20.299;;;;76.031;76.328;76.633
1535909400;2018-09-02T19:30:00.000Z;20.031;20.111;20.181;;;;76.221;76.585;76.878
1535910300;2018-09-02T19:45:00.000Z;19.849;19.954;20.031;;;;76.321;76.712;77.16
1535911200;2018-09-02T20:00:00.000Z;19.752;19.797;19.86;;;;76.885;77.208;77.457
1535912100;2018-09-02T20:15:00.000Z;19.677;19.725;19.752;;;;77.106;77.428;77.557
1535913000;2018-09-02T20:30:00.000Z;19.57;19.605;19.688;;;;77.442;77.659;77.801
1535913900;2018-09-02T20:45:00.000Z;19.495;19.534;19.57;;;;77.694;77.852;78.037
1535914800;2018-09-02T21:00:00.000Z;19.398;19.444;19.506;;;;77.9;78.19;78.442
1535915700;2018-09-02T21:15:00.000Z;19.356;19.371;19.398;;;;78.35;78.535;78.732
1535916600;2018-09-02T21:30:00.000Z;19.302;19.329;19.356;;;;78.625;78.907;79.098
1535917500;2018-09-02T21:45:00.000Z;19.259;19.288;19.323;;;;78.899;79.145;79.342
1535918400;2018-09-02T22:00:00.000Z;19.184;19.224;19.259;;;;79.067;79.273;79.426
1535919300;2018-09-02T22:15:00.000Z;19.141;19.16;19.195;;;;79.197;79.555;79.807
1535920200;2018-09-02T22:30:00.000Z;19.087;19.124;19.152;;;;79.525;79.758;79.968
1535921100;2018-09-02T22:45:00.000Z;19.055;19.074;19.087;;;;79.807;80.174;80.41
1535922000;2018-09-02T23:00:00.000Z;19.012;19.039;19.066;;;;80.387;80.61;80.883
1535922900;2018-09-02T23:15:00.000Z;18.948;18.98;19.012;;;;80.845;81.114;81.318
1535923800;2018-09-02T23:30:00.000Z;18.905;18.93;18.959;;;;81.287;81.495;81.73
1535924700;2018-09-02T23:45:00.000Z;18.873;18.887;18.916;;;;81.699;81.826;81.898
1535925600;2018-09-03T00:00:00.000Z;18.787;18.826;18.884;;;;81.814;82.02;82.157
1535926500;2018-09-03T00:15:00.000Z;18.776;18.79;18.819;;;;82.104;82.222;82.325
1535927400;2018-09-03T00:30:00.000Z;18.766;18.779;18.787;;;;82.211;82.408;82.516
1535928300;2018-09-03T00:45:00.000Z;18.733;18.756;18.787;;;;82.462;82.55;82.63
1535929200;2018-09-03T01:00:00.000Z;18.723;18.746;18.766;;;;82.516;82.636;82.737
1535930100;2018-09-03T01:15:00.000Z;18.712;18.723;18.733;;;;82.6;82.76;82.905
1535931000;2018-09-03T01:30:00.000Z;18.669;18.69;18.723;;;;82.874;83.116;83.241
1535931900;2018-09-03T01:45:00.000Z;18.637;18.663;18.68;;;;82.951;83.116;83.241
1535932800;2018-09-03T02:00:00.000Z;18.615;18.634;18.648;;;;82.92;83.085;83.195
1535933700;2018-09-03T02:15:00.000Z;18.615;18.627;18.637;;;;83.057;83.254;83.363
1535934600;2018-09-03T02:30:00.000Z;18.605;18.614;18.637;;;;83.195;83.404;83.53
1535935500;2018-09-03T02:45:00.000Z;18.594;18.605;18.615;;;;83.447;83.6;83.752
1535936400;2018-09-03T03:00:00.000Z;18.573;18.585;18.605;;;;83.637;83.843;83.942
1535937300;2018-09-03T03:15:00.000Z;18.54;18.559;18.583;;;;83.912;84.082;84.194
1535938200;2018-09-03T03:30:00.000Z;18.519;18.548;18.573;;;;84.026;84.246;84.438
1535939100;2018-09-03T03:45:00.000Z;18.487;18.507;18.53;;;;84.385;84.528;84.66
1535940000;2018-09-03T04:00:00.000Z;18.476;18.501;18.508;;;;84.484;84.616;84.728
1535940900;2018-09-03T04:15:00.000Z;18.444;18.459;18.487;;;;84.675;84.822;84.927
1535941800;2018-09-03T04:30:00.000Z;18.422;18.432;18.455;;;;84.873;84.999;85.064
1535942700;2018-09-03T04:45:00.000Z;18.422;18.435;18.455;;;;84.927;85.005;85.064
1535943600;2018-09-03T05:00:00.000Z;18.401;18.419;18.433;;;;85.011;85.109;85.232
1535944500;2018-09-03T05:15:00.000Z;18.38;18.396;18.412;;;;85.171;85.251;85.316
1535945400;2018-09-03T05:30:00.000Z;18.38;18.387;18.401;;;;85.232;85.313;85.369
1535946300;2018-09-03T05:45:00.000Z;18.369;18.379;18.39;;;;85.316;85.37;85.423
1535947200;2018-09-03T06:00:00.000Z;18.347;18.367;18.38;;;;85.339;85.43;85.506
1535948100;2018-09-03T06:15:00.000Z;18.326;18.34;18.358;;;;85.476;85.592;85.667
1535949000;2018-09-03T06:30:00.000Z;18.304;18.325;18.337;;;;85.606;85.671;85.743
1535949900;2018-09-03T06:45:00.000Z;18.272;18.292;18.315;;;;85.682;85.796;85.88
1535950800;2018-09-03T07:00:00.000Z;18.262;18.278;18.294;;;;85.796;85.867;85.934
1535951700;2018-09-03T07:15:00.000Z;18.251;18.268;18.283;;;;85.796;85.915;85.987
1535952600;2018-09-03T07:30:00.000Z;18.229;18.25;18.272;;;;85.903;85.976;86.041
1535953500;2018-09-03T07:45:00.000Z;18.229;18.239;18.251;;;;85.903;85.978;86.018
1535954400;2018-09-03T08:00:00.000Z;18.197;18.224;18.251;;;;85.88;86.014;86.155
1535955300;2018-09-03T08:15:00.000Z;18.186;18.198;18.208;;;;86.102;86.152;86.178
1535956200;2018-09-03T08:30:00.000Z;18.197;18.213;18.24;;;;85.957;86.076;86.178
1535957100;2018-09-03T08:45:00.000Z;18.24;18.288;18.337;;;;85.575;85.794;86.018
1535958000;2018-09-03T09:00:00.000Z;18.337;18.386;18.412;;;;85.316;85.44;85.644
1535958900;2018-09-03T09:15:00.000Z;18.401;18.412;18.422;;;;85.369;85.441;85.506
1535959800;2018-09-03T09:30:00.000Z;18.401;18.419;18.433;;;;85.423;85.499;85.59
1535960700;2018-09-03T09:45:00.000Z;18.412;18.428;18.444;;;;85.506;85.579;85.613
1535961600;2018-09-03T10:00:00.000Z;18.433;18.467;18.487;;;;85.476;85.553;85.613
1535962500;2018-09-03T10:15:00.000Z;18.476;18.51;18.551;;;;85.407;85.497;85.575
1535963400;2018-09-03T10:30:00.000Z;18.54;18.588;18.626;;;;85.102;85.272;85.438
1535964300;2018-09-03T10:45:00.000Z;18.615;18.671;18.723;;;;84.896;85.009;85.133
1535965200;2018-09-03T11:00:00.000Z;18.712;18.744;18.787;;;;84.759;84.852;84.919
1535966100;2018-09-03T11:15:00.000Z;18.787;18.871;18.959;;;;84.248;84.538;84.759
1535967000;2018-09-03T11:30:00.000Z;18.959;19.053;19.141;;;;83.569;83.923;84.248
1535967900;2018-09-03T11:45:00.000Z;19.13;19.21;19.291;;;;83.164;83.352;83.569
1535968800;2018-09-03T12:00:00.000Z;19.28;19.365;19.452;;;;82.455;82.81;83.164
1535969700;2018-09-03T12:15:00.000Z;19.452;19.529;19.602;;;;81.959;82.237;82.508
1535970600;2018-09-03T12:30:00.000Z;19.591;19.611;19.624;;;;81.821;81.904;81.959
1535971500;2018-09-03T12:45:00.000Z;19.527;19.576;19.624;;;;81.821;81.99;82.188
1535972400;2018-09-03T13:00:00.000Z;19.463;19.497;19.527;;;;82.18;82.374;82.623
1535973300;2018-09-03T13:15:00.000Z;19.474;19.483;19.495;;;;82.455;82.525;82.592
1535974200;2018-09-03T13:30:00.000Z;19.474;19.484;19.506;;;;82.508;82.687;82.783
1535975100;2018-09-03T13:45:00.000Z;19.452;19.473;19.495;;;;82.76;82.818;82.867
1535976000;2018-09-03T14:00:00.000Z;19.388;19.429;19.474;;;;82.813;82.973;83.141
1535976900;2018-09-03T14:15:00.000Z;19.334;19.368;19.398;;;;83.118;83.211;83.302
1535977800;2018-09-03T14:30:00.000Z;19.28;19.301;19.345;;;;83.218;83.418;83.523
